region,product_name,total_quantity,total_revenue,profit_margin,profit_margin_percentage
Drenthe,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,6,1536.00,829.62,54.01
Drenthe,Contoso Water Heater 4.3GPM M1250 Green,2,1755.00,947.94,54.01
Drenthe,WWI Desktop PC2.30 M2300 White,2,1118.00,603.88,54.01
Drenthe,SV DVD 12-Inch Player Portable M400 Black,1,179.99,97.22,54.01
Drenthe,The Phone Company PDA Phone 3.5 inches M320 White,1,299.00,161.50,54.01
Drenthe,A. Datum Point Shoot Digital Camera M500 Pink,1,198.00,106.95,54.01
Drenthe,WWI Laptop15.4W M0156 Black,2,1516.00,818.84,54.01
Drenthe,Contoso Water Heater 4.0GPM M1250 Blue,3,2373.00,1281.75,54.01
Drenthe,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,3,714.00,385.65,54.01
Drenthe,Fabrikam Business Videographer 1'' 25mm M600 Black,3,2664.00,1438.92,54.01
Drenthe,WWI Laptop15 M0150 Black,6,4194.00,2265.36,54.01
Drenthe,WWI Stereo Bluetooth Headphones New Generation M370 Blue,4,531.96,287.32,54.01
Drenthe,WWI Wireless Bluetooth Stereo Headphones M270 Black,8,920.00,496.96,54.01
Drenthe,"Fabrikam SLR Camera 35"" M358 Green",4,1312.00,708.64,54.01
Drenthe,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,6,1758.00,949.56,54.01
Drenthe,Contoso Sharp Touch Screen Phones M910 Black,7,2107.00,1138.06,54.01
Drenthe,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,18,4824.00,2605.68,54.01
Drenthe,Proseware Duplex Scanner M200 White,7,1043.00,563.36,54.01
Drenthe,Contoso 16GB New Generation MP5 Player M1650 Silver,6,1392.00,751.86,54.01
Drenthe,Contoso Home Theater System 5.1 Channel M1500 Brown,1,429.00,231.72,54.01
Drenthe,"Contoso SLR Camera 35"" M358 Orange",6,2148.00,1160.22,54.01
Drenthe,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,4,1072.00,579.04,54.01
Drenthe,MGS Age of Empires 2008new M420,4,216.00,116.68,54.01
Drenthe,Contoso 2-Line Corded Cordless Telephone M202 White,2,57.98,31.32,54.01
Drenthe,WWI Laptop16 M0160 White,2,1198.00,647.08,54.01
Drenthe,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",6,954.00,515.28,54.01
Drenthe,Contoso DVD 12-Inch Player Portable M400 White,1,179.99,97.22,54.01
Drenthe,The Phone Company PDA Phone 3.5 inches M320 Black,3,897.00,484.50,54.01
Drenthe,"Adventure Works 19"" Portable LCD HDTV M110 White",1,279.99,151.23,54.01
Drenthe,The Phone Company Microsoft Windows Mobile M200 White,2,458.00,247.38,54.01
Drenthe,SV Car Video LCD7 M7001 Black,4,1316.00,710.80,54.01
Drenthe,The Phone Company PDA Palm 3.7 inch M830 White,1,299.00,161.50,54.01
Drenthe,The Phone Company Smart phones 8 GB of Memory M400 Black,3,807.00,435.90,54.01
Drenthe,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,3,210.39,113.64,54.01
Drenthe,Contoso Microwave 1.6CuFt M0125 Black,3,539.97,291.66,54.01
Drenthe,Proseware Ink Jet Wireless All-In-One Printer M400 White,1,129.00,69.68,54.01
Drenthe,The Phone Company Touch Screen Phones Infrared M901 Grey,3,900.00,486.12,54.01
Drenthe,A. Datum All in One Digital Camera M200 Azure,1,188.00,101.55,54.01
Drenthe,SV 16xDVD E340 Black,1,99.00,53.47,54.01
Drenthe,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,2,242.00,130.72,54.01
Drenthe,SV 16xDVD M310 Black,3,387.00,209.04,54.01
Drenthe,"Adventure Works 26"" 720p LCD HDTV M140 Silver",1,469.97,253.85,54.01
Drenthe,Proseware Ink Jet All in one M300 White,1,169.00,91.28,54.01
Drenthe,Proseware All-In-One Photo Printer M200 Grey,6,816.00,440.76,54.01
Drenthe,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,2,392.00,211.74,54.01
Drenthe,Proseware Laptop15 M510 White,4,2796.00,1510.24,54.01
Drenthe,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,7,1792.00,967.89,54.01
Drenthe,WWI 2GB Spy Video Recorder Pen M300 Purple,8,1448.00,782.08,54.01
Drenthe,NT Wireless Bluetooth Stereo Headphones E302 Yellow,1,40.55,21.90,54.00
Drenthe,Contoso Expandable1-Handset Cordless Phone System M207 White,2,94.88,51.24,54.00
Drenthe,MGS Empires Collector's 2008 M440,5,170.00,91.80,54.00
Drenthe,SV DVD External DVD Burner M200 Silver,1,57.88,31.26,54.00
Drenthe,NT Wireless Bluetooth Stereo Headphones E302 Silver,1,40.55,21.90,54.00
Drenthe,Contoso DVD External DVD Burner M200 Grey,2,115.76,62.52,54.00
Drenthe,SV DVD External DVD Burner M200 Grey,4,231.52,125.04,54.00
Drenthe,NT Wireless Bluetooth Stereo Headphones E302 White,4,162.20,87.60,54.00
Drenthe,Contoso DVD External DVD Burner M200 Silver,1,57.88,31.26,54.00
Drenthe,MGS Gears of War 2008 M450,3,102.00,55.08,54.00
Drenthe,Contoso DVD External DVD Burner M200 Black,2,115.76,62.52,54.00
Drenthe,SV 16xDVD M330 Silver,1,109.00,58.87,54.00
Drenthe,SV DVD Player M100 Black,3,170.97,92.34,54.00
Drenthe,NT Wireless Bluetooth Stereo Headphones E302 Black,1,40.55,21.90,54.00
Drenthe,Contoso DVD Player M130 Grey,15,899.85,486.00,54.00
Drenthe,SV DVD External DVD Burner M200 Blue,3,173.64,93.78,54.00
Drenthe,Contoso DVD Player M140 Gold,10,609.90,329.40,54.00
Drenthe,MGS Hand Games men M300 Yellow,10,68.90,37.20,53.99
Drenthe,SV DVD 58 DVD Storage Binder M55 Black,1,13.89,7.50,53.99
Drenthe,MGS Hand Games men M300 Silver,2,13.78,7.44,53.99
Drenthe,Contoso DVD 58 DVD Storage Binder M55 Red,3,41.67,22.50,53.99
Drenthe,Contoso DVD 58 DVD Storage Binder M55 Black,1,13.89,7.50,53.99
Drenthe,SV DVD 58 DVD Storage Binder M55 Red,7,97.23,52.50,53.99
Drenthe,SV USB Sync Charge Cable E700 White,9,17.91,8.82,49.24
Drenthe,MGS Hand Games for 12-16 boys E600 Yellow,1,4.99,2.45,49.09
Drenthe,MGS Hand Games for kids E300 Black,2,11.00,5.40,49.09
Drenthe,MGS Hand Games for kids E300 Red,3,16.50,8.10,49.09
Drenthe,MGS Hand Games for kids E300 Yellow,5,27.50,13.50,49.09
Drenthe,MGS Hand Games for 12-16 boys E600 Red,2,9.98,4.90,49.09
Drenthe,MGS Hand Games for kids E300 Silver,11,60.50,29.70,49.09
Drenthe,MGS Hand Games for students E400 Black,8,55.92,27.44,49.07
Drenthe,MGS Hand Games for students E400 Yellow,1,6.99,3.43,49.07
Drenthe,SV DVD 38 DVD Storage Binder E25 Red,3,29.97,14.70,49.04
Drenthe,Contoso DVD 38 DVD Storage Binder E25 Red,8,79.92,39.20,49.04
Drenthe,Contoso Touch Stylus Pen E150 Silver,5,49.95,24.50,49.04
Drenthe,SV DVD 38 DVD Storage Binder E25 Silver,3,29.97,14.70,49.04
Drenthe,SV DVD 38 DVD Storage Binder E25 Black,4,39.96,19.60,49.04
Drenthe,Contoso Touch Stylus Pen E150 Black,4,39.96,19.60,49.04
Drenthe,MGS Classic Flight Collection2009 E164,8,256.00,125.52,49.03
Drenthe,MGS Train Simulator 2009 E174,6,192.00,94.14,49.03
Drenthe,MGS Age of Empires Expansion: The Rise of Rome 2009 E181,2,64.00,31.38,49.03
Drenthe,Contoso Rubberized Skin BlackBerry E100 White,3,44.97,22.05,49.03
Drenthe,Contoso 512MB MP3 Player E51 Blue,3,38.97,19.11,49.03
Drenthe,MGS MechWarrior4: Mercenaries2009 E157,5,160.00,78.45,49.03
Drenthe,Contoso 512MB MP3 Player E51 Silver,7,90.93,44.59,49.03
Drenthe,MGS Dungeon Siege 2009 E163,6,192.00,94.14,49.03
Drenthe,MGS Bicycle Card Games2009 E166,7,224.00,109.83,49.03
Drenthe,Contoso Dual Handset Cordless Phone System  E20 Black,1,12.99,6.37,49.03
Drenthe,MGS Age of Empires II Gold Edition2009 E172,3,96.00,47.07,49.03
Drenthe,Contoso Mouse Lock Bundle E200 White,1,12.95,6.35,49.03
Drenthe,Contoso Phone Tough Skin Case E140 Black,2,47.44,23.26,49.03
Drenthe,MGS Age of Mythology: The Titans Expansion 2009 E148,2,86.00,42.16,49.02
Drenthe,Contoso General Carrying Case E304 Silver,2,39.98,19.60,49.02
Drenthe,Litware USB Foam Fan E1301 White,1,19.99,9.80,49.02
Drenthe,MGS Zoo Tycoon 2: Extinct Animals 2008 E129,2,86.00,42.16,49.02
Drenthe,"Adventure Works 13"" Color TV E25 Black",7,839.93,411.74,49.02
Drenthe,Contoso Dual USB Power Adapter - power adapter E300 White,1,39.90,19.56,49.02
Drenthe,SV 8xDVD E120 Silver,2,179.80,88.14,49.02
Drenthe,WWI Stereo Bluetooth Headphones E1000 Black,3,202.20,99.12,49.02
Drenthe,MGS Age of Empires III 2008 E139,3,129.00,63.24,49.02
Drenthe,MGS Age of Empires III: The Asian Dynasties 2008 E126,6,204.00,100.02,49.02
Drenthe,MGS Age of Mythology: Gold Edition 2009 E144,3,129.00,63.24,49.02
Drenthe,Contoso 4G MP3 Player E400 Green,4,239.96,117.64,49.02
Drenthe,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,2,86.00,42.16,49.02
Drenthe,MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134,3,129.00,63.24,49.02
Drenthe,MGS Rise of Nations: Gold Edition 2009 E143,1,43.00,21.08,49.02
Drenthe,WWI Stereo Bluetooth Headphones E1000 Green,1,67.40,33.04,49.02
Drenthe,Litware Refrigerator 4.6CuFt E280 Green,1,299.99,147.05,49.01
Drenthe,Adventure Works Laptop8.9 E0890 White,5,1630.00,799.00,49.01
Drenthe,"Fabrikam Social Videographer 2/3"" 17mm E100 Blue",2,316.00,154.90,49.01
Drenthe,SV 8xDVD E130 Black,17,967.30,474.13,49.01
Drenthe,SV Car Video TFT6.2W E6282 Silver,8,2152.00,1054.88,49.01
Drenthe,Contoso DVD 7-Inch Player Portable E200 White,5,549.95,269.55,49.01
Drenthe,Fabrikam Laptop13.3 M3000 Red,1,380.00,186.26,49.01
Drenthe,Contoso Water Heater 1.5GPM E0800 White,1,257.50,126.22,49.01
Drenthe,Fabrikam Microwave 0.8CuFt E0800 Grey,1,94.99,46.56,49.01
Drenthe,Contoso Microwave 1.0CuFt E0110 Black,1,139.99,68.62,49.01
Drenthe,"Adventure Works 19"" Color Digital TV E35 White",3,430.20,210.87,49.01
Drenthe,Contoso Carrying Case E312 Silver,2,99.92,48.98,49.01
Drenthe,Adventure Works CRT17 E105 White,1,59.00,28.92,49.01
Drenthe,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,1,165.00,80.88,49.01
Drenthe,Contoso Original K1m Li-Ion Standard Battery E170 White,4,16.24,7.96,49.01
Drenthe,Litware Washer & Dryer 15.5in E150 Silver,2,1998.00,979.36,49.01
Drenthe,Fabrikam Refrigerator 4.6CuFt E2800 Silver,2,599.98,294.10,49.01
Drenthe,Adventure Works Desktop PC1.80 ED180 White,12,4428.00,2170.44,49.01
Drenthe,Contoso Microwave 0.8CuFt E0080 Black,7,664.93,325.92,49.01
Drenthe,Contoso Genuine Leather Grip Belt E322 Grey,3,233.97,114.69,49.01
Drenthe,"Adventure Works 20"" CRT TV E15 Black",3,509.97,249.96,49.01
Drenthe,Contoso Microwave 0.9CuFt E0090 Red,2,199.98,98.02,49.01
Drenthe,Adventure Works Desktop PC1.60 ED160 White,2,539.90,264.64,49.01
Drenthe,Contoso Water Heater 2.6GPM E0900 Green,1,508.00,249.01,49.01
Drenthe,Fabrikam Refrigerator 3.2CuFt E1600 Brown,4,1119.96,548.96,49.01
Drenthe,Proseware Screen 80in E1010 Black,4,436.00,213.72,49.01
Drenthe,WWI Desktop PC1.80 E1801 White,1,269.90,132.30,49.01
Drenthe,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,6,239.94,117.60,49.01
Drenthe,Contoso Coffee Maker 4C E0800 Silver,1,129.90,63.67,49.01
Drenthe,Fabrikam Social Videographer 2/3'' 17mm E100 Grey,2,320.00,156.86,49.01
Drenthe,WWI 1GB Pulse Smart pen E50 White,2,299.90,147.00,49.01
Drenthe,Litware Tower Fan E501 Black,2,79.98,39.20,49.01
Drenthe,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,1,165.00,80.88,49.01
Drenthe,A. Datum Consumer Digital Camera E100 Silver,2,562.00,275.48,49.01
Drenthe,WWI Laptop8.9 E0089 Black,1,326.00,159.80,49.01
Drenthe,Contoso DVD 7-Inch Player Portable E200 Silver,1,109.99,53.91,49.01
Drenthe,Contoso Genuine Leather Grip Belt E322 White,1,77.99,38.23,49.01
Drenthe,Contoso Air conditioner 5200BTU E0100 Red,7,769.93,377.37,49.01
Drenthe,Cigarette Lighter Adapter for Contoso Phones E110 Red,10,249.90,122.50,49.01
Drenthe,Adventure Works Desktop PC1.80 ED180 Brown,4,1476.00,723.48,49.01
Drenthe,Proseware Fax Phone E100 White,5,435.00,213.20,49.01
Drenthe,Contoso Microwave 0.8CuFt E0080 Silver,3,284.97,139.68,49.01
Drenthe,Proseware LCD17W E202 White,7,903.00,442.61,49.01
Drenthe,Litware Refrigerator 4.6CuFt E280 Orange,1,299.99,147.05,49.01
Drenthe,Contoso Microwave 0.9CuFt E0090 Black,5,499.95,245.05,49.01
Drenthe,Adventure Works Desktop PC1.60 ED160 Brown,5,1349.75,661.60,49.01
Drenthe,Adventure Works Laptop12 M1200 Black,2,765.90,375.42,49.01
Drenthe,Fabrikam Laptop8.9 E8002 Red,3,978.00,479.40,49.01
Drenthe,WWI 1GB Digital Voice Recorder Pen E100 White,3,468.00,229.41,49.01
Drenthe,Fabrikam Laptop12 M2001 Silver,5,1914.75,938.55,49.01
Drenthe,Contoso Water Heater 1.5GPM E0800 Red,7,1802.50,883.54,49.01
Drenthe,MGS Halo: Combat Evolved E109,2,45.58,22.34,49.01
Drenthe,Fabrikam Laptop10.1 M0101 Silver,2,769.80,377.34,49.01
Drenthe,WWI Desktop PC1.80 E1800 White,9,2069.10,1014.21,49.01
Drenthe,Adventure Works Desktop PC1.80 ED182 Black,1,499.90,245.04,49.01
Drenthe,Litware Microwave 0.8CuFt E080 Grey,3,284.97,139.68,49.01
Drenthe,WWI Desktop PC1.80 E1801 Brown,2,539.80,264.60,49.01
Drenthe,Litware 3-Speed Oscillating High-Performance Fan E201 White,2,59.98,29.40,49.01
Drenthe,Contoso Microwave 0.9CuFt E0090 Grey,2,199.98,98.02,49.01
Drenthe,Proseware Fax Machine E100 Grey,1,79.00,38.72,49.01
Drenthe,Fabrikam Coffee Maker Auto 5C E090 White,2,326.00,159.80,49.01
Drenthe,Contoso DVD 7-Inch Player Portable E200 Black,8,879.92,431.28,49.01
Drenthe,Fabrikam Social Videographer 1/2'' 3mm E300 Grey,7,1190.00,583.31,49.01
Drenthe,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,1,422.00,206.85,49.01
Drenthe,Fabrikam Microwave 0.9CuFt E0900 White,3,299.97,147.03,49.01
Drenthe,"Adventure Works 19"" Color Digital TV E35 Black",3,430.20,210.87,49.01
Drenthe,Adventure Works Desktop PC1.80 ED180 Silver,1,369.00,180.87,49.01
Drenthe,Adventure Works Desktop PC1.60 ED160 Black,17,4589.15,2249.44,49.01
Drenthe,Proseware Fax Machine E100 Black,1,79.00,38.72,49.01
Drenthe,WWI Desktop PC1.80 E1802 White,1,299.90,147.00,49.01
Drenthe,WWI Desktop PC1.60 E1600 White,2,439.90,215.62,49.01
Drenthe,WWI Desktop PC1.80 E1800 Silver,2,459.80,225.38,49.01
Drenthe,WWI Desktop PC1.60 E1600 Black,3,659.85,323.43,49.01
Drenthe,MGS Flight Simulator 2004: A Century of Flight E111,4,112.00,54.88,49.00
Drenthe,Contoso Rechargeable Li-Ion Battery Pack E300 Black,10,499.90,245.00,49.00
Drenthe,NT Bluetooth Stereo Headphones E52 Pink,2,51.38,25.18,49.00
Drenthe,Contoso Digital Camera/Camcorder USB Cable E324 Silver,7,196.00,96.04,49.00
Drenthe,NT Bluetooth Stereo Headphones E52 Blue,3,77.07,37.77,49.00
Drenthe,Contoso ADSL Modem Splitter/Filter X 1 E100 White,7,125.30,61.39,48.99
Drenthe,SV Hand Games for 12-16 boys E60 Black,3,14.94,7.32,48.99
Drenthe,Contoso In-Line Coupler E180 Silver,4,13.40,6.56,48.95
Drenthe,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,8,37.92,18.56,48.94
Dungannon and South Tyrone,SV DVD 60 DVD Storage Binder L20 Red,3,68.67,45.93,66.88
Dungannon and South Tyrone,Contoso DVD 60 DVD Storage Binder L20 Silver,3,68.67,45.93,66.88
Dungannon and South Tyrone,Contoso DVD 60 DVD Storage Binder L20 Red,1,22.89,15.31,66.88
Dungannon and South Tyrone,SV DVD 60 DVD Storage Binder L20 Black,4,91.56,61.24,66.88
Dungannon and South Tyrone,SV DVD 60 DVD Storage Binder L20 Silver,11,251.79,168.41,66.88
Dungannon and South Tyrone,Contoso DVD 60 DVD Storage Binder L20 Black,2,45.78,30.62,66.88
Dungannon and South Tyrone,A. Datum Rangefinder Digital Camera X200 Grey,5,1000.00,668.70,66.87
Dungannon and South Tyrone,Contoso Centrex Phone System L10 Grey,2,85.98,57.50,66.87
Dungannon and South Tyrone,NT Wireless Transmitter and Bluetooth Headphones M150 Green,3,449.97,300.90,66.87
Dungannon and South Tyrone,Contoso Centrex Phone System L10 Black,2,85.98,57.50,66.87
Dungannon and South Tyrone,Contoso Integrated Business Phone L08 Black,3,93.00,62.19,66.87
Dungannon and South Tyrone,MGS Zoo Tycoon Dinosaur Digs X200,5,545.00,364.45,66.87
Dungannon and South Tyrone,A. Datum Full Frame Digital Camera X300 Silver,1,231.00,154.47,66.87
Dungannon and South Tyrone,A. Datum Full Frame Digital Camera X300 Silver Grey,1,231.00,154.47,66.87
Dungannon and South Tyrone,MGS Dungeon Siege X300,7,763.00,510.23,66.87
Dungannon and South Tyrone,A. Datum Full Frame Digital Camera X300 Black,7,1617.00,1081.29,66.87
Dungannon and South Tyrone,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,4,599.96,401.20,66.87
Dungannon and South Tyrone,NT Wireless Transmitter and Bluetooth Headphones M150 Red,9,1349.91,902.70,66.87
Dungannon and South Tyrone,MGS Bicycle Board Games X500,1,109.00,72.89,66.87
Dungannon and South Tyrone,NT Wireless Transmitter and Bluetooth Headphones M150 Blue,15,2249.85,1504.50,66.87
Dungannon and South Tyrone,A. Datum Full Frame Digital Camera X300 Grey,5,1155.00,772.35,66.87
Dungannon and South Tyrone,MGS Bicycle Card Games X600,2,218.00,145.78,66.87
Dungannon and South Tyrone,MGS MechWarrior 4: Vengeance X800,2,209.78,140.28,66.87
Dungannon and South Tyrone,"A. Datum SLR Camera 35"" X358 Pink",1,588.00,393.18,66.86
Dungannon and South Tyrone,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,6,9360.00,6258.84,66.86
Dungannon and South Tyrone,NT Washer & Dryer 27in L2700 White,5,13264.50,8869.70,66.86
Dungannon and South Tyrone,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,3,4950.00,3309.96,66.86
Dungannon and South Tyrone,Contoso DVD Recorder L210 Silver,4,876.00,585.76,66.86
Dungannon and South Tyrone,Fabrikam SLR Camera X150 Green,7,3363.50,2249.10,66.86
Dungannon and South Tyrone,SV DVD 15-Inch Player Portable L200 Silver,4,1159.96,775.64,66.86
Dungannon and South Tyrone,Contoso DVD 14-Inch Player Portable L100 White,2,519.98,347.70,66.86
Dungannon and South Tyrone,Contoso DVD Recorder L200 Black,6,1314.00,878.64,66.86
Dungannon and South Tyrone,Contoso Screen 106in M060 Black,2,502.00,335.68,66.86
Dungannon and South Tyrone,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,3,687.00,459.39,66.86
Dungannon and South Tyrone,Proseware High Speed Laser M2000 Black,6,1254.00,838.50,66.86
Dungannon and South Tyrone,Contoso Water Heater 7.2GPM X1800 Red,10,14750.00,9863.00,66.86
Dungannon and South Tyrone,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,9,2412.00,1612.89,66.86
Dungannon and South Tyrone,"Adventure Works 52"" LCD HDTV X590 White",3,8699.97,5817.51,66.86
Dungannon and South Tyrone,SV Car Video LCD9.2W X9281 Brown,6,5214.00,3486.48,66.86
Dungannon and South Tyrone,Contoso Macro Zoom Lens X300 Black,6,2199.30,1470.60,66.86
Dungannon and South Tyrone,Fabrikam Trendsetter 1'' 25mm X400 Black,1,1030.00,688.74,66.86
Dungannon and South Tyrone,SV DVD 15-Inch Player Portable L200 White,13,3769.87,2520.83,66.86
Dungannon and South Tyrone,"Adventure Works 40"" LCD HDTV M690 Silver",6,7109.82,4754.22,66.86
Dungannon and South Tyrone,"Fabrikam Trendsetter 1/2"" 3mm X300 Orange",1,1000.00,668.68,66.86
Dungannon and South Tyrone,Fabrikam SLR Camera X149 Pink,1,627.00,419.26,66.86
Dungannon and South Tyrone,Adventure Works Laptop19W X1980 Red,5,6495.00,4343.10,66.86
Dungannon and South Tyrone,Contoso Bluetooth Notebook Mouse X305 Silver,3,450.00,300.90,66.86
Dungannon and South Tyrone,Contoso Water Heater 7.2GPM X1800 Grey,6,8850.00,5917.80,66.86
Dungannon and South Tyrone,"Adventure Works 40"" LCD HDTV M690 Brown",4,4739.88,3169.48,66.86
Dungannon and South Tyrone,Contoso Macro Zoom Lens X300 White,3,1099.65,735.30,66.86
Dungannon and South Tyrone,"Fabrikam SLR Camera 35"" X358 Green",3,1308.60,875.04,66.86
Dungannon and South Tyrone,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,8,1824.00,1219.68,66.86
Dungannon and South Tyrone,A. Datum SLR Camera X137 Grey,2,1254.00,838.52,66.86
Dungannon and South Tyrone,Contoso Microwave 1.5CuFt X0110 Silver,7,4661.58,3117.10,66.86
Dungannon and South Tyrone,SV DVD 14-Inch Player Portable L100 Silver,14,3639.86,2433.90,66.86
Dungannon and South Tyrone,"Contoso SLR Camera 35"" X358 Pink",1,568.00,379.81,66.86
Dungannon and South Tyrone,SV DVD 15-Inch Player Portable L200 Black,3,869.97,581.73,66.86
Dungannon and South Tyrone,Contoso DVD Recorder L230 Grey,4,876.00,585.76,66.86
Dungannon and South Tyrone,Contoso DVD 15-Inch Player Portable L200 Silver,3,869.97,581.73,66.86
Dungannon and South Tyrone,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,4,912.00,609.84,66.86
Dungannon and South Tyrone,SV DVD 14-Inch Player Portable L100 White,4,1039.96,695.40,66.86
Dungannon and South Tyrone,Contoso Projector 1080p X980 Black,3,6885.00,4603.86,66.86
Dungannon and South Tyrone,Adventure Works LCD24 X300 White,1,819.00,547.65,66.86
Dungannon and South Tyrone,Proseware Laptop19 X910 Black,1,1299.00,868.62,66.86
Dungannon and South Tyrone,Adventure Works Desktop PC2.33 XD233 Black,18,17442.00,11663.10,66.86
Dungannon and South Tyrone,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",2,3160.00,2113.02,66.86
Dungannon and South Tyrone,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,7,6993.00,4676.07,66.86
Dungannon and South Tyrone,SV DVD Recorder L240 Gold,6,1314.00,878.64,66.86
Dungannon and South Tyrone,A. Datum Super-zoom Digital Camera X300 Azure,5,1450.00,969.60,66.86
Dungannon and South Tyrone,"Contoso SLR Camera 35"" X358 Orange",1,568.00,379.81,66.86
Dungannon and South Tyrone,Contoso Bluetooth Active Headphones L15 Black,1,129.99,86.92,66.86
Dungannon and South Tyrone,Litware Microwave 1.5CuFt X110 Silver,1,665.94,445.30,66.86
Dungannon and South Tyrone,SV 22xDVD M600 Silver,10,1299.00,868.60,66.86
