product_1,product_2,times_bought_together,combined_revenue
1527,1253,1,863.97
1628,2105,1,4438.89
1746,2085,1,4534.00
111,703,1,1958.93
1743,70,1,123.90
818,1211,1,2561.50
729,1903,1,13041.96
1440,64,1,913.00
1687,1670,1,69.81
413,416,1,2766.00
1632,40,1,933.67
1532,860,1,1709.95
1206,2104,1,4150.00
335,1651,1,1028.99
506,1450,1,1295.00
346,419,1,2056.00
1423,428,1,10068.00
1575,565,1,759.99
52,1897,1,22999.78
1841,68,1,3074.07
2075,180,1,1397.93
1710,1570,1,3722.26
425,708,1,2661.00
424,137,1,1809.83
419,1705,1,744.88
1604,118,1,599.97
1495,1164,1,590.00
1668,445,1,565.99
302,70,1,1094.90
135,80,1,431.05
1658,1791,1,630.97
150,4,1,3619.62
253,958,1,686.00
453,768,1,283.60
443,427,1,2923.00
85,75,1,213.84
97,1270,1,216.10
1637,1635,1,130.83
1656,449,1,2224.97
1611,2321,1,1649.91
1897,58,1,3355.99
172,917,1,1193.00
1554,174,1,1467.10
1154,1065,1,1586.00
441,448,1,2648.90
388,1050,1,1318.95
1131,631,1,1502.00
153,1701,1,1884.86
79,253,1,1657.20
2498,1681,1,37.50
447,1583,1,487.58
1659,1703,1,303.11
1286,1631,1,337.28
1527,442,1,2697.10
683,1684,1,634.23
460,2065,1,1599.49
1596,153,1,965.26
461,2505,1,4124.97
54,1780,1,382.00
1607,1688,1,746.60
1196,1283,1,521.96
404,430,1,2918.70
1720,2094,1,585.13
641,1636,1,1845.62
1259,710,1,200.98
305,430,1,1585.95
2006,1441,1,494.99
1679,2146,1,1677.50
495,384,1,6001.00
957,445,1,3026.00
482,450,1,1277.00
61,1536,1,841.00
2512,22,1,397.99
1673,2111,1,1793.50
1565,1468,1,2475.00
80,15,1,118.23
51,1375,1,925.80
533,2108,1,1295.00
1675,482,1,185.89
1566,1431,1,1310.00
1574,1504,1,267.99
1250,1423,1,368.97
1478,1635,1,322.89
1817,1625,1,347.00
87,1426,1,1866.99
1441,426,1,4799.40
432,903,1,651.88
1038,1253,1,1515.19
420,1571,1,556.89
1309,433,1,5898.00
1325,1447,1,1574.98
406,1549,1,1926.85
1460,1795,1,986.00
1678,2183,1,2288.64
192,1572,1,4965.97
2005,2364,1,1589.94
1493,1526,1,1252.00
595,1605,1,1042.99
1584,140,1,579.91
1600,34,1,1172.76
445,1666,1,2286.67
1427,1586,1,1251.28
1047,444,1,3095.00
2202,24,1,639.78
1609,1508,1,1159.99
48,1458,1,1449.85
1475,1550,1,740.00
1582,150,1,4865.81
16,732,1,699.90
113,1678,1,851.31
20,837,1,327.50
469,1637,1,764.96
10,790,1,307.47
1651,1810,1,543.98
454,1742,1,623.80
640,1665,1,1803.98
1230,350,1,1929.00
319,73,1,1785.95
180,106,1,753.99
2104,1652,1,2032.43
2412,150,1,1274.94
1652,67,1,411.36
1281,292,1,514.99
1592,1636,1,55.97
135,2088,1,1873.95
535,398,1,1481.90
1769,1630,1,79.78
1669,1725,1,230.01
1259,2500,1,167.41
1669,457,1,460.57
2496,1661,1,96.42
1571,2029,1,869.87
124,2443,1,294.96
132,1648,1,1929.97
1578,1817,1,251.00
278,1669,1,2194.45
1662,2496,1,26.97
593,1654,1,1177.99
2176,427,1,7069.00
2095,1677,1,4459.93
1601,1642,1,391.51
187,426,1,1259.60
421,1500,1,985.00
109,1411,1,934.97
657,1324,1,226.98
2114,540,1,4044.00
1419,133,1,1565.85
412,2489,1,442.91
420,1698,1,1513.68
1590,941,1,87.77
520,1513,1,1896.00
168,1732,1,846.45
1281,652,1,407.97
1001,1627,1,1053.97
849,1638,1,45.09
505,746,1,1906.50
1687,1494,1,651.52
2285,2070,1,349.92
1256,435,1,579.88
1655,1705,1,1463.71
1424,2507,1,414.22
2182,341,1,8818.00
2514,122,1,969.96
967,1033,1,1528.50
470,416,1,1485.00
1640,1651,1,1142.82
446,1459,1,1171.85
399,539,1,15567.00
1483,1600,1,1481.16
1428,238,1,2544.00
1992,1687,1,566.84
72,363,1,5879.70
1188,1169,1,4888.00
190,111,1,363.79
56,753,1,319.00
530,1614,1,1757.98
2501,1561,1,1277.16
851,1633,1,475.69
2132,186,1,536.90
1895,1934,1,3397.00
403,16,1,808.95
385,1863,1,12265.40
516,434,1,1288.00
1490,74,1,242.85
68,1626,1,643.52
60,1382,1,235.92
1706,154,1,984.34
1418,1319,1,315.99
2103,768,1,1559.80
433,1221,1,1451.00
1779,439,1,1161.00
1218,75,1,1389.85
1095,735,1,2357.00
133,1649,1,2529.72
110,1522,1,3932.99
1104,2106,1,6546.00
1766,1250,1,389.98
18,427,1,1047.95
1656,1612,1,2379.86
1224,109,1,1295.98
609,1588,1,667.12
2110,1730,1,4658.04
453,1496,1,1093.90
1590,431,1,414.78
1575,1368,1,162.17
1210,419,1,3443.00
1703,1447,1,1532.73
1750,1756,1,674.80
1766,394,1,1028.00
197,997,1,796.70
1508,852,1,1892.70
41,2114,1,747.00
1068,2097,1,2072.00
2096,1573,1,3686.97
1551,1549,1,3379.00
1571,105,1,228.98
1596,1573,1,535.22
1090,1569,1,1959.00
1237,445,1,1271.00
2496,1639,1,29.97
2399,40,1,3047.64
1484,1385,1,345.94
1903,1614,1,9859.96
1636,1736,1,40.66
69,1813,1,166.76
1667,544,1,1036.50
62,134,1,2461.70
2418,648,1,310.99
1438,1740,1,898.00
1657,600,1,15353.98
455,2489,1,1882.97
1437,1615,1,687.99
1228,1657,1,5579.96
1204,1406,1,3228.38
448,1823,1,603.80
186,1270,1,373.50
2016,997,1,336.89
412,1209,1,3177.70
1355,479,1,583.98
425,704,1,1326.00
1517,394,1,2093.00
1685,464,1,1401.12
2095,1089,1,4654.00
356,1613,1,1590.68
1638,1670,1,45.76
464,1613,1,4972.98
1513,319,1,2276.00
475,251,1,7935.00
1755,1599,1,1033.10
1760,165,1,5439.37
2512,1638,1,273.87
1593,1610,1,2043.82
66,1057,1,742.14
57,2225,1,1305.95
1627,2085,1,10504.90
1658,1446,1,508.98
150,220,1,4663.91
507,86,1,1235.98
1672,181,1,274.89
1578,83,1,756.99
128,19,1,1257.15
1053,102,1,3055.00
1493,1518,1,1707.00
25,1639,1,419.78
449,2104,1,1304.50
2083,169,1,456.99
2105,1734,1,2978.00
2108,1630,1,1592.67
426,1097,1,1067.90
181,1684,1,162.78
166,1538,1,2639.00
1586,1411,1,611.96
89,1867,1,5753.97
1475,453,1,1609.40
1130,1294,1,914.00
1784,2428,1,151.78
1573,1848,1,6028.69
1752,100,1,716.00
1659,1573,1,956.94
1327,1678,1,383.28
63,1638,1,264.34
1637,553,1,716.99
1391,580,1,578.98
457,1276,1,648.42
1565,2115,1,1387.50
532,2005,1,358.99
419,257,1,2025.00
70,610,1,906.85
128,455,1,3043.80
1030,1292,1,1395.65
1691,1739,1,33.39
1619,1001,1,1259.99
1690,763,1,74.87
428,791,1,2936.90
803,115,1,785.77
993,2208,1,1673.50
42,1589,1,241.99
1737,1051,1,2562.00
2148,442,1,4559.30
454,2513,1,1049.84
49,427,1,2606.70
398,1687,1,403.59
450,1625,1,2057.00
1768,1678,1,152.89
1737,1190,1,909.00
115,1710,1,1201.28
143,960,1,1495.96
78,1689,1,86.08
94,1565,1,322.40
2487,897,1,441.73
1387,1574,1,177.96
1442,735,1,738.00
1431,71,1,1823.70
2303,78,1,1260.30
177,100,1,296.90
1654,1772,1,361.99
1578,426,1,2875.60
1003,2493,1,264.96
1601,1643,1,551.50
377,1584,1,3024.97
1835,1647,1,5696.95
1319,1347,1,169.99
509,1516,1,1718.00
1152,1576,1,4012.99
1069,1112,1,2466.00
1326,1387,1,345.90
78,1800,1,185.65
366,1932,1,1017.98
58,140,1,2591.97
1513,799,1,2042.60
671,940,1,1053.00
1301,1795,1,310.00
437,2097,1,2081.90
430,447,1,999.70
107,1622,1,1141.98
438,1561,1,3044.00
417,474,1,1895.00
1616,1870,1,6566.97
1674,1681,1,41.44
1599,1387,1,202.63
1643,1471,1,1321.16
2094,368,1,5442.00
118,436,1,2466.92
272,1709,1,3122.91
1798,1692,1,135.99
2417,432,1,1943.64
965,1664,1,869.97
2509,1167,1,644.06
400,196,1,2813.80
340,124,1,3555.99
2085,1640,1,1520.78
1843,1675,1,3984.89
718,506,1,1517.00
1688,1625,1,1612.92
1385,1422,1,346.98
1701,1689,1,19.92
505,2034,1,4273.96
1207,1490,1,1649.00
1635,1488,1,668.67
74,1101,1,833.65
2510,1642,1,66.00
1165,1640,1,376.01
96,69,1,160.49
2086,426,1,7886.80
342,422,1,3735.00
1642,2100,1,1532.88
267,1495,1,888.00
1687,446,1,226.83
1826,505,1,3191.00
1614,386,1,8833.96
443,1719,1,489.26
369,1659,1,1478.97
150,1593,1,3596.58
555,176,1,1754.70
293,229,1,1098.80
127,132,1,1830.20
137,2048,1,784.96
1656,429,1,1079.87
772,1507,1,557.80
423,1681,1,1845.23
1491,1448,1,2708.00
1044,1804,1,3858.00
415,319,1,2390.00
1340,450,1,2785.38
82,419,1,2992.55
1496,945,1,2216.00
453,1691,1,700.48
1469,2023,1,1099.93
1703,457,1,670.63
2156,430,1,3146.50
698,460,1,2627.50
1748,423,1,708.00
416,1411,1,5484.00
2265,1560,1,2439.98
1491,46,1,2131.90
2497,64,1,763.96
2199,2086,1,3849.00
55,114,1,545.99
84,185,1,668.95
89,1614,1,2939.87
2096,1571,1,3623.98
2005,81,1,421.62
1421,416,1,3197.00
153,1575,1,652.94
1791,1513,1,355.00
2489,1603,1,419.91
160,1659,1,3179.91
1518,1646,1,1219.98
1689,2081,1,194.93
1096,1051,1,3204.00
89,59,1,2159.96
1628,93,1,81.29
1585,2060,1,805.70
1357,1705,1,314.21
1677,433,1,5823.98
1589,1817,1,241.95
445,218,1,1248.00
1589,418,1,279.94
1578,1526,1,1371.00
14,1216,1,775.36
456,1704,1,1690.98
2283,865,1,356.94
1922,6,1,1819.57
1353,423,1,1305.96
1645,1443,1,1409.52
2086,1330,1,900.49
2334,1807,1,3911.94
89,807,1,233.29
1426,40,1,3263.15
119,459,1,2459.33
640,1434,1,835.00
430,1650,1,559.94
1648,1709,1,360.24
1696,1225,1,1033.98
75,1786,1,275.75
641,90,1,850.96
1466,1542,1,3310.00
1586,450,1,2807.64
1,803,1,216.23
695,1417,1,1782.00
1670,1614,1,546.95
2494,46,1,161.71
103,2109,1,1375.00
49,1563,1,1467.70
135,1683,1,704.89
730,7,1,200.71
1550,1584,1,289.99
1627,2163,1,183.87
1773,422,1,2282.00
286,127,1,1681.80
2506,1226,1,6997.74
1443,456,1,1148.00
734,430,1,2662.70
1587,93,1,170.78
1597,1254,1,662.94
485,445,1,2073.00
1920,647,1,1126.92
1560,422,1,5196.00
354,1655,1,2018.82
773,659,1,331.40
1468,1411,1,725.00
1590,2104,1,795.39
1287,1803,1,109.99
658,529,1,5181.00
341,2439,1,986.98
1613,1464,1,477.98
471,1649,1,1076.97
973,1604,1,859.99
1268,1712,1,540.87
1703,64,1,1650.56
1626,1583,1,465.78
632,2154,1,1474.00
1399,665,1,134.99
495,72,1,373.90
2510,1060,1,3139.06
90,80,1,190.54
1625,66,1,1777.69
766,421,1,3791.80
1609,2127,1,909.87
423,1418,1,5072.00
1631,452,1,1395.66
655,2381,1,519.99
2029,1571,1,869.87
768,1614,1,349.49
2470,1638,1,75.87
1648,2504,1,689.91
1631,830,1,115.17
106,1670,1,150.97
1465,2252,1,717.80
1770,28,1,1901.10
513,427,1,3580.00
1213,1625,1,1507.00
2103,1581,1,1962.00
148,1083,1,20657.93
431,734,1,1185.00
1032,1219,1,2371.00
1636,1785,1,338.98
1372,1743,1,63.99
1413,1352,1,666.97
61,83,1,923.98
1589,1449,1,919.98
446,675,1,438.95
1665,354,1,1168.81
1356,421,1,540.98
1704,1726,1,426.95
114,54,1,841.99
1604,1475,1,719.99
427,1561,1,2479.00
1763,801,1,319.15
2085,1662,1,2991.94
93,1030,1,633.00
1563,1395,1,1373.98
1487,1566,1,2395.00
418,420,1,3769.25
1821,2357,1,2213.95
1614,1789,1,345.99
947,72,1,425.90
574,1788,1,849.00
115,1526,1,2451.94
901,108,1,309.98
1521,82,1,391.10
1587,1170,1,758.93
1297,1462,1,343.00
1114,86,1,633.97
941,436,1,410.99
2114,1659,1,4144.90
483,859,1,128.95
1450,1476,1,3328.00
1018,1618,1,740.97
1576,1611,1,518.94
2107,1640,1,1627.78
1583,89,1,313.87
2419,159,1,2251.96
1481,1164,1,2912.00
126,1675,1,191.63
1717,1214,1,655.91
459,1559,1,1436.80
1682,58,1,347.96
394,1322,1,3196.95
93,2091,1,3577.40
1422,748,1,642.50
1278,1383,1,40.97
84,812,1,312.92
1621,1297,1,75.98
1269,904,1,327.89
1451,367,1,1572.00
1706,849,1,33.36
500,445,1,1394.00
2507,1604,1,264.73
412,1450,1,2605.70
1423,1599,1,624.88
1595,634,1,5135.34
145,925,1,8705.94
1658,1672,1,456.85
894,1477,1,446.97
1151,400,1,1926.00
611,2507,1,4637.40
1580,1171,1,2841.00
118,150,1,1864.93
424,2168,1,986.90
51,101,1,1039.95
1464,376,1,1414.95
631,1265,1,589.97
411,1924,1,4793.98
1603,438,1,1248.97
103,2075,1,1784.92
1500,421,1,985.00
698,123,1,2523.93
1614,1955,1,819.97
1651,1643,1,377.86
577,1822,1,5688.00
1025,1231,1,6196.90
1670,459,1,557.78
417,1288,1,1353.98
597,345,1,2375.00
1667,1812,1,43.00
1405,1707,1,564.74
104,821,1,834.90
1108,550,1,4537.00
1069,1759,1,1007.56
1496,1681,1,2886.89
478,1595,1,1380.89
430,823,1,567.80
1437,452,1,1518.70
1746,1602,1,468.98
718,111,1,1453.98
1503,115,1,1037.98
452,1678,1,1336.59
1709,1464,1,398.26
1558,57,1,1072.00
1514,1668,1,852.97
21,1020,1,424.00
2011,1510,1,1002.99
1392,1762,1,320.72
1361,1558,1,3139.98
1192,154,1,1669.97
1684,80,1,385.19
1225,2187,1,7389.70
1,433,1,1976.97
450,1630,1,1010.56
825,2115,1,905.30
1633,522,1,585.78
1577,1354,1,421.93
1734,1625,1,713.00
1584,1973,1,589.95
1501,2124,1,2048.00
113,348,1,7071.99
973,1820,1,824.00
1498,2049,1,5561.58
1286,1818,1,365.99
1521,1431,1,1186.00
1536,1592,1,649.97
1647,1592,1,197.98
1648,1267,1,159.95
1228,422,1,5829.00
1165,453,1,399.90
95,1581,1,775.00
1462,1883,1,4246.00
68,620,1,1571.38
1772,419,1,1175.00
1613,1547,1,474.98
1652,1205,1,1759.99
1248,1796,1,779.93
1291,988,1,1691.65
2494,315,1,406.82
1125,51,1,3217.05
3,1697,1,30.69
1453,188,1,2366.30
1494,1103,1,566.00
565,739,1,3268.00
447,1340,1,258.28
963,1552,1,2526.00
1699,2516,1,20.46
1492,416,1,1686.00
91,2465,1,989.94
52,621,1,738.85
1987,630,1,852.99
1634,1247,1,179.94
24,1623,1,1513.90
1190,1417,1,866.00
1408,81,1,569.55
57,1641,1,805.32
31,1644,1,857.28
1631,1182,1,6265.32
1457,585,1,1601.00
1537,1449,1,1636.00
455,1991,1,1098.99
2245,1537,1,945.93
1313,1424,1,1010.00
1028,1250,1,308.97
1632,2495,1,93.93
1870,140,1,14692.93
1540,430,1,1569.85
2178,1634,1,1364.97
347,2051,1,4867.99
455,1081,1,3325.00
459,2104,1,2354.70
968,436,1,1116.60
1744,1803,1,488.00
1624,1392,1,2095.92
1631,182,1,382.32
1757,105,1,285.90
1055,1426,1,4046.00
1663,1025,1,210.68
2021,15,1,568.39
359,635,1,2907.00
973,358,1,1126.00
1816,25,1,863.60
1150,1578,1,2136.00
1248,1373,1,142.55
1441,2140,1,3700.00
1101,1513,1,1674.00
478,1612,1,1897.97
354,2106,1,1643.40
571,1578,1,2222.00
79,169,1,281.20
2462,454,1,1402.28
214,2503,1,658.94
1718,1395,1,437.77
941,1251,1,161.97
136,1555,1,1435.90
1620,1493,1,1796.97
90,1991,1,479.97
438,1970,1,2717.00
2068,1437,1,998.96
1987,61,1,280.99
1689,447,1,469.76
1340,1613,1,138.37
873,2497,1,132.81
427,436,1,1776.00
1745,652,1,460.00
1593,1353,1,67.87
472,1675,1,144.89
105,1936,1,989.99
1411,496,1,3575.00
1674,1417,1,859.92
1554,1919,1,2347.98
104,692,1,859.00
1664,1255,1,75.94
1470,1666,1,162.78
2098,2093,1,4572.00
1511,1637,1,493.98
494,1398,1,865.99
2067,1632,1,2699.74
1633,1991,1,1315.49
399,1190,1,764.00
1513,118,1,1118.95
1626,383,1,2016.00
200,1676,1,4949.99
440,1750,1,437.95
1579,2495,1,716.94
1542,183,1,1099.00
93,1298,1,721.80
1556,1056,1,1467.00
435,1650,1,1639.74
1644,1504,1,971.28
1705,1654,1,821.25
544,1357,1,1309.92
435,2092,1,3182.85
595,344,1,2217.00
1439,361,1,1292.00
82,1811,1,379.85
2074,155,1,669.96
460,1625,1,518.90
1818,305,1,1508.00
382,132,1,965.90
417,723,1,2702.00
1691,1473,1,1350.39
919,2100,1,4426.90
2109,112,1,1022.49
453,445,1,2925.70
1084,1737,1,2050.00
1447,1675,1,326.56
1672,1410,1,246.89
71,2114,1,2203.85
1520,434,1,1478.00
1420,114,1,2392.96
1814,1533,1,1591.00
1615,420,1,3789.29
450,972,1,1693.00
426,772,1,1583.00
2088,1073,1,1684.00
933,681,1,1012.00
1794,385,1,1021.00
595,1697,1,1271.17
1484,1815,1,1168.00
750,1241,1,922.50
1642,964,1,2087.88
1631,1633,1,26.55
1429,1778,1,375.00
1364,1269,1,76.95
1670,428,1,6800.98
81,1367,1,76.54
1634,388,1,775.89
450,88,1,3056.98
409,54,1,948.00
11,1602,1,539.95
954,1371,1,846.57
1691,185,1,692.17
420,1639,1,529.87
351,1239,1,3498.00
2513,2101,1,2762.49
686,1674,1,460.98
1454,1621,1,609.99
144,425,1,3482.97
1458,60,1,356.00
1813,73,1,271.75
1788,55,1,339.00
1807,1495,1,556.00
1648,1533,1,628.97
1582,189,1,687.50
1701,1432,1,324.90
2509,2108,1,1024.12
448,1440,1,836.90
1660,2103,1,2901.97
102,424,1,769.90
135,1692,1,755.82
101,1578,1,1575.00
1824,1128,1,691.00
1289,1614,1,883.91
1684,2436,1,112.55
1630,390,1,3919.89
226,1520,1,1177.00
449,1545,1,617.00
1014,76,1,318.75
1109,1815,1,4394.00
733,1991,1,653.99
460,1497,1,3968.30
458,364,1,1761.70
1632,2131,1,216.97
97,1604,1,664.39
990,456,1,747.00
1097,1690,1,618.97
849,133,1,1415.40
427,556,1,5369.00
1283,2502,1,104.94
451,51,1,958.90
437,1548,1,2031.70
669,1469,1,776.00
1170,1491,1,1778.00
417,731,1,1327.00
485,2092,1,2868.00
817,1579,1,257.00
11,738,1,971.99
1429,1650,1,1446.98
1491,510,1,637.00
1861,1820,1,7095.30
1583,2114,1,800.28
1286,139,1,577.98
1686,420,1,1013.78
82,2504,1,192.17
2017,944,1,1560.96
1874,491,1,2437.00
117,1802,1,765.97
2078,1058,1,1003.96
1493,480,1,1923.00
591,1436,1,1719.00
2258,111,1,369.98
1685,2090,1,2955.39
1564,1651,1,1101.95
2489,1572,1,147.93
65,1677,1,190.98
1434,1530,1,800.00
1453,423,1,857.00
2103,1201,1,2506.00
104,1614,1,719.99
442,497,1,2087.30
55,1469,1,496.00
1975,1631,1,9650.61
443,1823,1,445.00
1440,59,1,723.00
2375,403,1,1617.98
99,1563,1,656.00
1462,425,1,3958.00
1766,1715,1,124.13
1555,1283,1,760.99
1520,86,1,579.97
23,1579,1,1631.00
515,183,1,168.00
44,1277,1,748.13
2516,1493,1,282.40
1394,624,1,948.95
708,1532,1,514.00
105,2513,1,1284.91
2085,1623,1,12238.00
420,2194,1,3619.29
352,2110,1,5385.00
2502,525,1,128.97
155,1626,1,1158.94
1523,1565,1,1407.00
1,2411,1,150.91
2506,1354,1,72.20
1506,66,1,2195.83
805,1464,1,568.90
1787,729,1,1097.00
1416,1492,1,547.00
1126,2094,1,1436.50
1907,2079,1,4835.61
1650,72,1,2317.63
1673,2128,1,1688.50
169,632,1,258.00
1591,1583,1,108.66
1341,144,1,931.97
1434,287,1,4937.00
482,2029,1,1694.92
1775,106,1,793.95
523,1941,1,2730.00
1696,173,1,196.79
1636,1757,1,182.50
159,1219,1,3094.99
456,452,1,1438.80
1981,1983,1,7391.82
445,1224,1,9358.00
459,2094,1,527.40
1762,1805,1,127.39
1578,453,1,1762.90
2113,1663,1,514.89
2348,1463,1,1564.98
74,1964,1,7267.90
1655,2444,1,299.97
46,2515,1,309.95
2079,83,1,2097.81
1385,1534,1,2594.91
2006,1698,1,101.98
1126,965,1,3499.00
2106,2082,1,2594.94
1613,62,1,510.97
1626,2168,1,517.00
979,1584,1,1976.99
159,1962,1,1229.98
528,1714,1,4984.13
625,1632,1,5048.97
1052,1786,1,3479.00
34,1359,1,555.76
1158,457,1,6679.90
53,1550,1,1168.00
2080,67,1,225.68
631,708,1,1486.00
1549,863,1,1217.99
794,1465,1,1416.80
1166,2037,1,1661.88
3,452,1,468.94
461,1768,1,4129.00
57,659,1,586.00
435,1824,1,667.90
97,1752,1,223.80
696,1480,1,1398.00
1773,470,1,645.00
1707,1808,1,262.13
1810,1795,1,75.00
1612,2513,1,489.97
405,445,1,4612.00
356,1456,1,1816.80
1817,535,1,211.00
1703,1586,1,112.06
1244,77,1,431.90
460,2362,1,4751.83
457,423,1,2615.95
1688,112,1,517.74
1351,1432,1,2835.92
1147,1571,1,2078.98
1619,2109,1,377.48
75,630,1,288.95
44,1596,1,746.64
130,1658,1,309.99
454,2178,1,1159.90
435,2018,1,634.89
1778,1153,1,1085.00
2474,1643,1,267.81
1492,454,1,2066.50
1658,1803,1,457.97
345,1612,1,2117.96
993,420,1,1780.70
2369,55,1,2115.99
138,1284,1,649.93
435,66,1,475.47
2107,439,1,3259.00
1019,52,1,1135.85
359,460,1,1403.90
1577,71,1,458.75
95,1572,1,192.79
1823,105,1,492.00
534,1140,1,758.50
1621,2460,1,444.23
1399,397,1,2828.99
43,1011,1,892.90
421,1639,1,977.96
451,393,1,2316.00
273,780,1,717.90
1646,1781,1,245.99
447,1748,1,1222.80
25,90,1,1999.26
416,1061,1,6054.00
450,2152,1,9169.00
1648,1248,1,209.97
1587,136,1,2261.61
1681,2012,1,129.44
801,51,1,219.85
101,167,1,1134.00
1636,1238,1,1226.64
1568,638,1,1059.00
1690,1705,1,81.72
483,1444,1,1249.00
2089,1698,1,521.99
2020,443,1,748.98
1598,1611,1,493.62
444,2173,1,2001.00
438,1635,1,941.89
1539,1608,1,1079.93
2112,737,1,2532.00
1471,2148,1,1564.00
1825,1813,1,96.00
407,2254,1,7298.97
1610,426,1,4109.61
2104,449,1,1304.50
707,1283,1,231.98
725,1533,1,1439.00
458,52,1,3238.85
1929,1921,1,4678.99
1519,1165,1,2630.00
1684,1317,1,42.87
2402,913,1,871.29
1628,1663,1,62.45
1058,1513,1,1743.00
1679,1241,1,4296.50
46,1545,1,2443.90
444,410,1,9632.00
1004,1164,1,2960.00
587,1426,1,12653.00
1434,344,1,4144.00
1333,454,1,638.77
450,1170,1,6269.00
984,1801,1,626.00
1431,1271,1,553.70
423,132,1,2197.00
159,1593,1,5527.73
600,1699,1,5046.16
1908,462,1,4604.98
1477,1547,1,1287.00
1589,63,1,572.97
1575,2022,1,1582.87
2363,1095,1,3323.99
1562,1451,1,774.00
442,2037,1,2015.44
1580,117,1,607.99
884,456,1,2386.00
418,153,1,1479.84
437,1769,1,533.90
717,625,1,3351.00
1459,2512,1,1031.96
2071,1891,1,2097.99
100,737,1,717.00
1465,146,1,8898.97
93,1958,1,1932.80
2015,1752,1,806.97
1593,94,1,148.69
448,1649,1,1609.49
1590,43,1,346.45
1488,174,1,1159.80
1460,1510,1,1758.00
1449,2494,1,1505.88
1327,111,1,296.98
1680,1687,1,20.86
2094,462,1,1995.50
1068,1701,1,2139.98
1846,441,1,2227.90
271,910,1,3627.00
967,1846,1,8689.50
46,2503,1,329.87
2092,1564,1,3768.00
67,64,1,568.69
443,2378,1,2872.99
1638,65,1,1364.23
1153,1662,1,2004.99
1443,78,1,3066.65
1458,1189,1,1170.00
2494,1625,1,662.88
2154,591,1,1590.00
385,1546,1,1256.00
1660,105,1,1094.99
1720,432,1,1639.96
2011,1702,1,133.97
127,417,1,2058.40
429,1641,1,5424.42
1397,1470,1,182.98
1569,2076,1,1017.97
2170,1581,1,2088.00
1207,127,1,4703.40
1574,498,1,317.99
432,2509,1,1011.98
961,1543,1,2031.00
1583,1676,1,68.64
1675,1737,1,41.78
1907,1336,1,603.79
1509,2107,1,2341.00
1203,1721,1,8960.26
325,421,1,3812.00
1430,1057,1,1774.00
1847,1619,1,13564.45
138,1099,1,4215.93
99,20,1,1326.00
73,1126,1,1091.90
433,2114,1,5421.00
1565,1806,1,383.00
1630,172,1,552.78
1682,2127,1,806.37
1040,93,1,535.00
1669,365,1,1817.67
53,70,1,1175.70
844,1306,1,229.40
721,636,1,1495.00
357,624,1,4776.00
2110,58,1,5205.00
1662,373,1,1338.95
459,1635,1,631.36
1012,1648,1,1209.98
428,1774,1,2993.00
358,1505,1,882.00
1479,1627,1,691.96
10,795,1,157.29
1576,2496,1,42.96
62,797,1,429.80
126,79,1,367.90
2152,1625,1,13521.00
1788,1693,1,99.76
2342,394,1,8999.93
199,1270,1,1734.80
1607,1460,1,659.98
157,2076,1,2479.96
42,261,1,1327.00
503,1444,1,1509.00
2033,47,1,689.92
929,1480,1,454.98
2488,598,1,540.93
636,1304,1,3133.00
82,1456,1,341.55
454,337,1,927.90
46,1417,1,1103.90
1660,1391,1,699.95
443,1699,1,1060.76
1627,349,1,837.96
2489,646,1,761.93
455,671,1,5549.00
2198,1692,1,4507.85
896,1574,1,461.66
1683,422,1,3915.92
1829,1661,1,5459.50
1446,825,1,894.80
1598,64,1,412.52
367,80,1,2322.55
608,63,1,1294.00
458,1654,1,949.69
82,1794,1,164.65
